body diag: graph_backend=kuzu seconds=3600 stamp=20260705_205503
cycle rate (steady window): 2.91 cycles/s  (40 -> 10494 cycles over 3588.7s)
  t=11.9s cycles=40
  t=2079.7s cycles=7233
  t=2089.8s cycles=7272
  t=2101.3s cycles=7301
  t=2112.2s cycles=7337
  t=2123s cycles=7370
  t=2135.9s cycles=7403
  t=2150s cycles=7436
  t=2165.1s cycles=7456
  t=2175.6s cycles=7485
  t=2188.8s cycles=7512
  t=2199.6s cycles=7541
  t=2212.6s cycles=7570
  t=2225.2s cycles=7610
  t=2237.5s cycles=7650
  t=2248.2s cycles=7683
  t=2258.2s cycles=7711
  t=2270.6s cycles=7748
  t=2282.8s cycles=7787
  t=2294.4s cycles=7819
  t=2304.4s cycles=7848
  t=2316.6s cycles=7880
  t=2326.6s cycles=7912
  t=2337.8s cycles=7945
  t=2351.3s cycles=7977
  t=2363.7s cycles=7998
  t=2378.3s cycles=8017
  t=2391.4s cycles=8045
  t=2403.6s cycles=8084
  t=2414.7s cycles=8125
  t=2425.8s cycles=8173
  t=2436.1s cycles=8218
  t=2447s cycles=8260
  t=2459.1s cycles=8301
  t=2470.9s cycles=8352
  t=2484.3s cycles=8389
  t=2497.5s cycles=8422
  t=2508.4s cycles=8455
  t=2519.9s cycles=8493
  t=2529.9s cycles=8537
  t=2541.6s cycles=8562
  t=2554.6s cycles=8587
  t=2567.7s cycles=8617
  t=2578.2s cycles=8635
  t=2591.2s cycles=8655
  t=2602.9s cycles=8680
  t=2633.1s cycles=8712
  t=2677s cycles=8768
  t=2691.2s cycles=8794
  t=2702.6s cycles=8822
  t=2715s cycles=8849
  t=2726.8s cycles=8866
  t=2737.6s cycles=8886
  t=2750.8s cycles=8912
  t=2763.8s cycles=8942
  t=2777.7s cycles=8967
  t=2791.4s cycles=8991
  t=2803s cycles=9016
  t=2813.8s cycles=9036
  t=2824.8s cycles=9057
  t=2838.7s cycles=9075
  t=2849s cycles=9093
  t=2861.6s cycles=9118
  t=2873s cycles=9141
  t=2885.7s cycles=9163
  t=2898s cycles=9187
  t=2911.1s cycles=9206
  t=2924.8s cycles=9231
  t=2937.1s cycles=9257
  t=2950.9s cycles=9279
  t=2964.6s cycles=9301
  t=2978.2s cycles=9327
  t=2989.7s cycles=9350
  t=3003.2s cycles=9372
  t=3016.7s cycles=9396
  t=3029.1s cycles=9422
  t=3041.2s cycles=9441
  t=3054.7s cycles=9468
  t=3069.1s cycles=9490
  t=3081.2s cycles=9519
  t=3094.2s cycles=9540
  t=3107.7s cycles=9565
  t=3122.7s cycles=9586
  t=3132.9s cycles=9610
  t=3146.4s cycles=9630
  t=3158.2s cycles=9653
  t=3171.4s cycles=9673
  t=3184.6s cycles=9701
  t=3197.7s cycles=9729
  t=3211.1s cycles=9756
  t=3225.4s cycles=9780
  t=3237.3s cycles=9810
  t=3249.3s cycles=9834
  t=3262.9s cycles=9854
  t=3276.2s cycles=9877
  t=3289.8s cycles=9905
  t=3301s cycles=9932
  t=3314.4s cycles=9953
  t=3325.4s cycles=9974
  t=3339.5s cycles=9997
  t=3349.7s cycles=10021
  t=3362.8s cycles=10045
  t=3375.5s cycles=10069
  t=3388.6s cycles=10090
  t=3399s cycles=10113
  t=3410s cycles=10133
  t=3420.2s cycles=10150
  t=3431s cycles=10170
  t=3444.8s cycles=10190
  t=3456.3s cycles=10215
  t=3470.3s cycles=10239
  t=3481.2s cycles=10262
  t=3493s cycles=10284
  t=3506.2s cycles=10308
  t=3517.5s cycles=10333
  t=3527.6s cycles=10351
  t=3541.1s cycles=10373
  t=3554.7s cycles=10401
  t=3566.2s cycles=10427
  t=3577.4s cycles=10449
  t=3588.8s cycles=10468
  t=3600.6s cycles=10494
body budget (last 3):
[body] budget ms/obs: physics=8.4 vision=4.2 views=7.2 audio=0.0 send=217.8
[body] budget ms/obs: physics=7.8 vision=4.3 views=7.8 audio=0.0 send=432.2
[body] budget ms/obs: physics=8.4 vision=4.3 views=6.6 audio=0.0 send=404.1
store telemetry:
  "commit_lag_ms":  95.61069999472238
  "ltm_match_ms":  0.056500022765249014
  "sqlite_commit_count":  2140
  "sqlite_batch_commit_count":  2140
  "sqlite_last_commit_ms":  100.62059998745099
  "plasticity_pc_ema":  1.4255426633338872
  "awake_neurons":  1224
  "growth_events":  1
  "graph_flush_ms":  49185.08619998465
  "graph_flush_lock_ms":  0.5509000038728118
  "graph_flush_queue_depth":  4
  "graph_flush_rows":  66905
  "graph_flush_stmts":  4669
  "graph_flush_error_batches":  0
  "kuzu_vector_index_rebuilds":  0
  "awake_neurons":  1224
memory accumulation (first 2 vs last 2 samples -- watch recall_ms/ltm_match_ms/ltm_nodes):
  agent_id=33794b69-d5dc-4203-b1bb-08cda37bc871 cycle=200 wall_ms=277.4 recall_ms=0.000 ltm_match_ms=0.125 ltm_nodes=14 ltm_edges=231 ltm_beliefs=238 ltm_db_bytes=4096 episodic_db_bytes=0"}
  agent_id=33794b69-d5dc-4203-b1bb-08cda37bc871 cycle=400 wall_ms=225.6 recall_ms=0.000 ltm_match_ms=0.114 ltm_nodes=14 ltm_edges=252 ltm_beliefs=238 ltm_db_bytes=4096 episodic_db_bytes=225505"}
  ...
  agent_id=33794b69-d5dc-4203-b1bb-08cda37bc871 cycle=10200 wall_ms=286.7 recall_ms=0.000 ltm_match_ms=0.190 ltm_nodes=22 ltm_edges=2099 ltm_beliefs=546 ltm_db_bytes=94535680 episodic_db_bytes=9146738"}
  agent_id=33794b69-d5dc-4203-b1bb-08cda37bc871 cycle=10400 wall_ms=400.7 recall_ms=0.000 ltm_match_ms=0.063 ltm_nodes=22 ltm_edges=2116 ltm_beliefs=550 ltm_db_bytes=94535680 episodic_db_bytes=9385283"}
