body diag: graph_backend=kuzu seconds=3600 stamp=20260705_194124
cycle rate (steady window): 2.79 cycles/s  (35 -> 10069 cycles over 3598.6s)
  t=10.7s cycles=35
  t=1941.1s cycles=6851
  t=1953.6s cycles=6882
  t=1964s cycles=6918
  t=1974.5s cycles=6954
  t=1985.4s cycles=6989
  t=1997.2s cycles=7026
  t=2007.8s cycles=7069
  t=2018.1s cycles=7110
  t=2029s cycles=7149
  t=2039.4s cycles=7186
  t=2049.7s cycles=7227
  t=2061.1s cycles=7254
  t=2071.6s cycles=7277
  t=2082.7s cycles=7300
  t=2093.4s cycles=7340
  t=2104s cycles=7381
  t=2114.8s cycles=7417
  t=2126.2s cycles=7442
  t=2136.4s cycles=7466
  t=2147.3s cycles=7489
  t=2158s cycles=7513
  t=2168.8s cycles=7536
  t=2179.7s cycles=7563
  t=2190.7s cycles=7591
  t=2202s cycles=7618
  t=2213.1s cycles=7638
  t=2226.8s cycles=7658
  t=2237.1s cycles=7683
  t=2247.8s cycles=7706
  t=2258.8s cycles=7727
  t=2269.6s cycles=7746
  t=2281s cycles=7768
  t=2292s cycles=7792
  t=2303.1s cycles=7814
  t=2313.8s cycles=7832
  t=2326.7s cycles=7853
  t=2337.8s cycles=7879
  t=2349.4s cycles=7903
  t=2360.5s cycles=7922
  t=2371.5s cycles=7938
  t=2383s cycles=7961
  t=2394.2s cycles=7981
  t=2405.2s cycles=8001
  t=2417.1s cycles=8019
  t=2430.5s cycles=8041
  t=2441.7s cycles=8062
  t=2453.4s cycles=8083
  t=2464.9s cycles=8103
  t=2479s cycles=8122
  t=2490s cycles=8149
  t=2500.8s cycles=8170
  t=2512.5s cycles=8191
  t=2523.4s cycles=8208
  t=2534.5s cycles=8230
  t=2546s cycles=8252
  t=2557.6s cycles=8272
  t=2569.1s cycles=8289
  t=2582.5s cycles=8307
  t=2593.9s cycles=8330
  t=2604.5s cycles=8350
  t=2615.5s cycles=8368
  t=2629.1s cycles=8387
  t=2640.5s cycles=8412
  t=2652.1s cycles=8434
  t=2662.9s cycles=8453
  t=2672.9s cycles=8469
  t=2684.3s cycles=8492
  t=2695.6s cycles=8515
  t=2707.3s cycles=8537
  t=2718.2s cycles=8556
  t=2732.3s cycles=8575
  t=2743.6s cycles=8601
  t=2754.9s cycles=8622
  t=2767s cycles=8641
  t=2778.6s cycles=8658
  t=2789.9s cycles=8679
  t=2801.2s cycles=8700
  t=2812.9s cycles=8720
  t=2824s cycles=8738
  t=2834.7s cycles=8757
  t=2845.8s cycles=8776
  t=2857.2s cycles=8796
  t=2868.9s cycles=8814
  t=2883.6s cycles=8828
  t=2894.6s cycles=8854
  t=2906s cycles=8875
  t=2917.1s cycles=8894
  t=2928.2s cycles=8913
  t=2939.6s cycles=8935
  t=2950.6s cycles=8954
  t=2961.3s cycles=8975
  t=2972.3s cycles=8992
  t=2982.6s cycles=9010
  t=2995.8s cycles=9030
  t=3006.8s cycles=9052
  t=3019.1s cycles=9071
  t=3030.6s cycles=9092
  t=3041.9s cycles=9106
  t=3052.4s cycles=9127
  t=3064.1s cycles=9145
  t=3074.8s cycles=9164
  t=3086.4s cycles=9182
  t=3096.6s cycles=9198
  t=3107.7s cycles=9216
  t=3120s cycles=9236
  t=3130.6s cycles=9257
  t=3141.8s cycles=9275
  t=3153s cycles=9290
  t=3164.2s cycles=9313
  t=3175.5s cycles=9333
  t=3186.4s cycles=9351
  t=3197.7s cycles=9368
  t=3211.3s cycles=9387
  t=3222.1s cycles=9411
  t=3233.1s cycles=9430
  t=3245.2s cycles=9449
  t=3256s cycles=9468
  t=3268s cycles=9488
  t=3279s cycles=9507
  t=3290.9s cycles=9527
  t=3302.6s cycles=9545
  t=3313.7s cycles=9561
  t=3325.5s cycles=9583
  t=3337.2s cycles=9605
  t=3349.6s cycles=9625
  t=3361.9s cycles=9645
  t=3375.3s cycles=9666
  t=3386.3s cycles=9690
  t=3397.5s cycles=9709
  t=3409.9s cycles=9726
  t=3421.4s cycles=9743
  t=3435.3s cycles=9761
  t=3447.7s cycles=9784
  t=3459.3s cycles=9805
  t=3470.8s cycles=9825
  t=3482.4s cycles=9838
  t=3494.8s cycles=9864
  t=3505.9s cycles=9886
  t=3517s cycles=9906
  t=3528.1s cycles=9925
  t=3541.7s cycles=9944
  t=3553.4s cycles=9969
  t=3563.8s cycles=9990
  t=3575.5s cycles=10007
  t=3586.7s cycles=10025
  t=3597.5s cycles=10048
  t=3609.3s cycles=10069
body budget (last 3):
[body] budget ms/obs: physics=9.0 vision=4.3 views=6.7 audio=0.0 send=327.8
[body] budget ms/obs: physics=10.8 vision=4.4 views=8.0 audio=0.0 send=426.3
[body] budget ms/obs: physics=8.5 vision=4.2 views=6.7 audio=0.0 send=459.3
store telemetry:
  "commit_lag_ms":  172.81349998665974
  "ltm_match_ms":  0.05390000296756625
  "sqlite_commit_count":  2743
  "sqlite_batch_commit_count":  2743
  "sqlite_last_commit_ms":  144.32550000492483
  "plasticity_pc_ema":  0.7547083218521192
  "awake_neurons":  1224
  "growth_events":  1
  "graph_flush_ms":  80467.18300000066
  "graph_flush_lock_ms":  0.760199996875599
  "graph_flush_queue_depth":  4
  "graph_flush_rows":  47484
  "graph_flush_stmts":  3196
  "graph_flush_error_batches":  0
  "kuzu_vector_index_rebuilds":  0
  "awake_neurons":  1224
